state,race,gender,year,group_id,Y,n,Y_bar,latent_group_pref,lon,lat
Minnesota,Black,Female,2007,Minnesota_2007_0_1,10,10,1,1.7719322205688577,-94.6043,46.3943
Minnesota,Black,Female,2008,Minnesota_2008_0_1,6,6,1,1.8275553962799218,-94.6043,46.3943
Minnesota,Black,Female,2009,Minnesota_2009_0_1,9,10,0.9,1.8664054460663626,-94.6043,46.3943
Minnesota,Black,Female,2010,Minnesota_2010_0_1,12,13,0.9230769230769231,1.9072482756806914,-94.6043,46.3943
Minnesota,Black,Female,2011,Minnesota_2011_0_1,9,9,1,1.977401034425368,-94.6043,46.3943
Minnesota,Black,Female,2012,Minnesota_2012_0_1,10,10,1,2.100200697711632,-94.6043,46.3943
Minnesota,Black,Female,2013,Minnesota_2013_0_1,14,14,1,2.281868608789046,-94.6043,46.3943
Minnesota,Black,Female,2014,Minnesota_2014_0_1,8,8,1,2.5027913953174634,-94.6043,46.3943
Minnesota,Black,Female,2015,Minnesota_2015_0_1,10,10,1,2.7179646312197865,-94.6043,46.3943
Minnesota,Black,Female,2016,Minnesota_2016_0_1,8,8,1,2.868299569953994,-94.6043,46.3943
Minnesota,Black,Female,2017,Minnesota_2017_0_1,12,12,1,2.89911918881136,-94.6043,46.3943
Minnesota,Black,Female,2018,Minnesota_2018_0_1,8,8,1,2.7776469215727286,-94.6043,46.3943
Minnesota,Black,Female,2019,Minnesota_2019_0_1,7,7,1,2.501275084357209,-94.6043,46.3943
Minnesota,Black,Female,2020,Minnesota_2020_0_1,9,9,1,2.093649534459682,-94.6043,46.3943
Minnesota,Black,Female,2021,Minnesota_2021_0_1,6,7,0.8571428571428571,1.5927443359849807,-94.6043,46.3943
Minnesota,Black,Female,2022,Minnesota_2022_0_1,10,12,0.8333333333333334,1.0391145237707986,-94.6043,46.3943
Minnesota,Black,Female,2023,Minnesota_2023_0_1,5,6,0.8333333333333334,0.4706493748860181,-94.6043,46.3943
Minnesota,Black,Female,2024,Minnesota_2024_0_1,5,9,0.5555555555555556,-0.07586086045092254,-94.6043,46.3943
Minnesota,Black,Male,2000,Minnesota_2000_1_1,0,9,0,-1.7483957486558253,-94.6043,46.3943
Minnesota,Black,Male,2001,Minnesota_2001_1_1,1,11,0.0909090909090909,-1.5009344654068786,-94.6043,46.3943
Minnesota,Black,Male,2002,Minnesota_2002_1_1,2,19,0.10526315789473684,-1.1938950542237257,-94.6043,46.3943
Minnesota,Black,Male,2003,Minnesota_2003_1_1,5,11,0.45454545454545453,-0.8424684412937627,-94.6043,46.3943
Minnesota,Black,Male,2004,Minnesota_2004_1_1,1,5,0.2,-0.4579838165398374,-94.6043,46.3943
Minnesota,Black,Male,2005,Minnesota_2005_1_1,7,14,0.5,-0.04525440672364104,-94.6043,46.3943
Minnesota,Black,Male,2006,Minnesota_2006_1_1,10,14,0.7142857142857143,0.3931203138653678,-94.6043,46.3943
Minnesota,Black,Male,2007,Minnesota_2007_1_1,6,8,0.75,0.8483836029378509,-94.6043,46.3943
Minnesota,Black,Male,2008,Minnesota_2008_1_1,11,11,1,1.2987360523855762,-94.6043,46.3943
Minnesota,Black,Male,2009,Minnesota_2009_1_1,6,7,0.8571428571428571,1.7085270799170393,-94.6043,46.3943
Minnesota,Black,Male,2010,Minnesota_2010_1_1,11,11,1,2.0347245237088787,-94.6043,46.3943
Minnesota,Black,Male,2011,Minnesota_2011_1_1,10,10,1,2.2383814128951323,-94.6043,46.3943
Minnesota,Black,Male,2012,Minnesota_2012_1_1,10,10,1,2.296783718314174,-94.6043,46.3943
Minnesota,Black,Male,2013,Minnesota_2013_1_1,8,8,1,2.211575113027879,-94.6043,46.3943
Minnesota,Black,Male,2014,Minnesota_2014_1_1,8,8,1,2.0092549076698747,-94.6043,46.3943
Minnesota,Black,Male,2015,Minnesota_2015_1_1,6,6,1,1.7330262511743866,-94.6043,46.3943
Minnesota,Black,Male,2016,Minnesota_2016_1_1,7,8,0.875,1.4285745096891957,-94.6043,46.3943
Minnesota,Black,Male,2017,Minnesota_2017_1_1,7,9,0.7777777777777778,1.129455236291153,-94.6043,46.3943
Minnesota,Black,Male,2018,Minnesota_2018_1_1,16,18,0.8888888888888888,0.8483696461495024,-94.6043,46.3943
Minnesota,Black,Male,2019,Minnesota_2019_1_1,8,13,0.6153846153846154,0.5780942318381378,-94.6043,46.3943
Minnesota,Black,Male,2020,Minnesota_2020_1_1,6,9,0.6666666666666666,0.30157008603383095,-94.6043,46.3943
Minnesota,Black,Male,2021,Minnesota_2021_1_1,5,9,0.5555555555555556,0.00698660022108489,-94.6043,46.3943
Minnesota,Black,Male,2022,Minnesota_2022_1_1,5,10,0.5,-0.29809156763742917,-94.6043,46.3943
Minnesota,Black,Male,2023,Minnesota_2023_1_1,1,5,0.2,-0.5794406020958164,-94.6043,46.3943
Minnesota,Black,Male,2024,Minnesota_2024_1_1,4,10,0.39999999999999997,-0.7801200894886738,-94.6043,46.3943
Minnesota,Other,Female,2000,Minnesota_2000_0_2,3,3,1,1.2639415641457217,-94.6043,46.3943
Minnesota,Other,Female,2002,Minnesota_2002_0_2,4,5,0.8,1.5511553325710299,-94.6043,46.3943
Minnesota,Other,Female,2003,Minnesota_2003_0_2,3,4,0.75,1.6620971280902053,-94.6043,46.3943
Minnesota,Other,Female,2004,Minnesota_2004_0_2,6,6,1,1.7110807190179969,-94.6043,46.3943
Minnesota,Other,Female,2005,Minnesota_2005_0_2,5,5,1,1.6895725341702048,-94.6043,46.3943
Minnesota,Other,Female,2006,Minnesota_2006_0_2,3,4,0.75,1.6139391314016083,-94.6043,46.3943
Minnesota,Other,Female,2007,Minnesota_2007_0_2,3,3,1,1.5248667498068291,-94.6043,46.3943
Minnesota,Other,Female,2008,Minnesota_2008_0_2,7,7,1,1.4768448090557749,-94.6043,46.3943
Minnesota,Other,Female,2009,Minnesota_2009_0_2,3,3,1,1.518701144596129,-94.6043,46.3943
Minnesota,Other,Female,2010,Minnesota_2010_0_2,3,3,1,1.6719126853760573,-94.6043,46.3943
Minnesota,Other,Female,2012,Minnesota_2012_0_2,2,2,1,2.1919519784780785,-94.6043,46.3943
Minnesota,Other,Female,2013,Minnesota_2013_0_2,1,1,1,2.414462762136402,-94.6043,46.3943
Minnesota,Other,Female,2014,Minnesota_2014_0_2,5,5,1,2.5036847728969307,-94.6043,46.3943
Minnesota,Other,Female,2015,Minnesota_2015_0_2,1,1,1,2.4092529153374698,-94.6043,46.3943
Minnesota,Other,Female,2016,Minnesota_2016_0_2,2,2,1,2.1269176327357817,-94.6043,46.3943
Minnesota,Other,Female,2017,Minnesota_2017_0_2,7,7,1,1.6986732295845106,-94.6043,46.3943
Minnesota,Other,Female,2018,Minnesota_2018_0_2,5,5,1,1.1970972534145699,-94.6043,46.3943
Minnesota,Other,Female,2019,Minnesota_2019_0_2,1,2,0.5,0.7000275711356577,-94.6043,46.3943
Minnesota,Other,Female,2020,Minnesota_2020_0_2,3,3,1,0.2654940027610099,-94.6043,46.3943
Minnesota,Other,Female,2021,Minnesota_2021_0_2,1,2,0.5,-0.08333661900847705,-94.6043,46.3943
Minnesota,Other,Female,2022,Minnesota_2022_0_2,1,5,0.2,-0.3579459972902553,-94.6043,46.3943
Minnesota,Other,Female,2023,Minnesota_2023_0_2,1,2,0.5,-0.590521169251845,-94.6043,46.3943
Minnesota,Other,Female,2024,Minnesota_2024_0_2,0,4,0,-0.8134255057904334,-94.6043,46.3943
Minnesota,Other,Male,2000,Minnesota_2000_1_2,0,2,0,-2.281556484152913,-94.6043,46.3943
Minnesota,Other,Male,2001,Minnesota_2001_1_2,0,3,0,-2.192564926973415,-94.6043,46.3943
Minnesota,Other,Male,2002,Minnesota_2002_1_2,1,7,0.14285714285714288,-2.1966453418704903,-94.6043,46.3943
Minnesota,Other,Male,2003,Minnesota_2003_1_2,0,3,0,-2.3481823511035724,-94.6043,46.3943
Minnesota,Other,Male,2004,Minnesota_2004_1_2,0,2,0,-2.663423699883241,-94.6043,46.3943
Minnesota,Other,Male,2005,Minnesota_2005_1_2,0,7,0,-3.1093576619063916,-94.6043,46.3943
Minnesota,Other,Male,2006,Minnesota_2006_1_2,0,3,0,-3.6068223318737824,-94.6043,46.3943
Minnesota,Other,Male,2007,Minnesota_2007_1_2,0,4,0,-4.048029249835235,-94.6043,46.3943
Minnesota,Other,Male,2008,Minnesota_2008_1_2,0,3,0,-4.3234895637277075,-94.6043,46.3943
Minnesota,Other,Male,2009,Minnesota_2009_1_2,0,1,0,-4.3499153890707785,-94.6043,46.3943
Minnesota,Other,Male,2010,Minnesota_2010_1_2,0,4,0,-4.090471129563024,-94.6043,46.3943
Minnesota,Other,Male,2011,Minnesota_2011_1_2,0,7,0,-3.561743524230346,-94.6043,46.3943
Minnesota,Other,Male,2012,Minnesota_2012_1_2,0,5,0,-2.826669047963242,-94.6043,46.3943
Minnesota,Other,Male,2013,Minnesota_2013_1_2,0,2,0,-1.977325467219447,-94.6043,46.3943
Minnesota,Other,Male,2014,Minnesota_2014_1_2,0,2,0,-1.1139757121269112,-94.6043,46.3943
Minnesota,Other,Male,2015,Minnesota_2015_1_2,0,3,0,-0.32627010490882324,-94.6043,46.3943
Minnesota,Other,Male,2016,Minnesota_2016_1_2,5,6,0.8333333333333334,0.3198972627746199,-94.6043,46.3943
Minnesota,Other,Male,2017,Minnesota_2017_1_2,7,8,0.875,0.7887163347829746,-94.6043,46.3943
Minnesota,Other,Male,2018,Minnesota_2018_1_2,2,2,1,1.073958947910465,-94.6043,46.3943
Minnesota,Other,Male,2019,Minnesota_2019_1_2,3,3,1,1.1923098669142829,-94.6043,46.3943
Minnesota,Other,Male,2020,Minnesota_2020_1_2,2,2,1,1.1727358749119678,-94.6043,46.3943
Minnesota,Other,Male,2021,Minnesota_2021_1_2,6,8,0.75,1.0462053139712628,-94.6043,46.3943
Minnesota,Other,Male,2022,Minnesota_2022_1_2,4,4,1,0.8405011701267523,-94.6043,46.3943
Minnesota,Other,Male,2023,Minnesota_2023_1_2,1,1,1,0.581818839490221,-94.6043,46.3943
Minnesota,Other,Male,2024,Minnesota_2024_1_2,3,4,0.75,0.2996792371957264,-94.6043,46.3943
Minnesota,White,Female,2000,Minnesota_2000_0_0,42,47,0.8936170212765957,0.9244918214288828,-94.6043,46.3943
Minnesota,White,Female,2001,Minnesota_2001_0_0,44,48,0.9166666666666667,1.3482592513873561,-94.6043,46.3943
Minnesota,White,Female,2002,Minnesota_2002_0_0,54,55,0.9818181818181818,1.7329217645268493,-94.6043,46.3943
Minnesota,White,Female,2003,Minnesota_2003_0_0,50,52,0.9615384615384616,2.0070006191395175,-94.6043,46.3943
Minnesota,White,Female,2004,Minnesota_2004_0_0,52,56,0.9285714285714286,2.127865965928599,-94.6043,46.3943
Minnesota,White,Female,2005,Minnesota_2005_0_0,52,52,1,2.098668997857421,-94.6043,46.3943
Minnesota,White,Female,2006,Minnesota_2006_0_0,55,56,0.9821428571428571,1.9686159431994694,-94.6043,46.3943
Minnesota,White,Female,2007,Minnesota_2007_0_0,52,52,1,1.8154685869973308,-94.6043,46.3943
Minnesota,White,Female,2008,Minnesota_2008_0_0,49,51,0.9607843137254902,1.7173997299993307,-94.6043,46.3943
Minnesota,White,Female,2009,Minnesota_2009_0_0,42,42,1,1.7260969231141623,-94.6043,46.3943
Minnesota,White,Female,2010,Minnesota_2010_0_0,48,50,0.96,1.8515542709380637,-94.6043,46.3943
Minnesota,White,Female,2011,Minnesota_2011_0_0,53,55,0.9636363636363636,2.062607096887793,-94.6043,46.3943
Minnesota,White,Female,2012,Minnesota_2012_0_0,49,50,0.98,2.300213283441077,-94.6043,46.3943
Minnesota,White,Female,2013,Minnesota_2013_0_0,46,46,1,2.4965969222939397,-94.6043,46.3943
Minnesota,White,Female,2014,Minnesota_2014_0_0,54,55,0.9818181818181818,2.593595036688484,-94.6043,46.3943
Minnesota,White,Female,2015,Minnesota_2015_0_0,58,58,1,2.555958537726668,-94.6043,46.3943
Minnesota,White,Female,2016,Minnesota_2016_0_0,43,43,1,2.3775952922410357,-94.6043,46.3943
Minnesota,White,Female,2017,Minnesota_2017_0_0,34,34,1,2.08001978276288,-94.6043,46.3943
Minnesota,White,Female,2018,Minnesota_2018_0_0,48,48,1,1.703479114335245,-94.6043,46.3943
Minnesota,White,Female,2019,Minnesota_2019_0_0,46,48,0.9583333333333334,1.2932691032373826,-94.6043,46.3943
Minnesota,White,Female,2020,Minnesota_2020_0_0,42,54,0.7777777777777779,0.886001343872889,-94.6043,46.3943
Minnesota,White,Female,2021,Minnesota_2021_0_0,34,48,0.7083333333333333,0.5012673141892648,-94.6043,46.3943
Minnesota,White,Female,2022,Minnesota_2022_0_0,22,52,0.4230769230769231,0.14208006522292219,-94.6043,46.3943
Minnesota,White,Female,2023,Minnesota_2023_0_0,19,47,0.40425531914893614,-0.19652893848141684,-94.6043,46.3943
Minnesota,White,Female,2024,Minnesota_2024_0_0,18,50,0.3600000000000001,-0.5150932117045116,-94.6043,46.3943
Minnesota,White,Male,2000,Minnesota_2000_1_0,0,53,0,-5.469966035919872,-94.6043,46.3943
Minnesota,White,Male,2001,Minnesota_2001_1_0,0,45,0,-5.357557968680547,-94.6043,46.3943
Minnesota,White,Male,2002,Minnesota_2002_1_0,0,56,0,-5.165162415014863,-94.6043,46.3943
Minnesota,White,Male,2003,Minnesota_2003_1_0,0,47,0,-4.927702875924026,-94.6043,46.3943
Minnesota,White,Male,2004,Minnesota_2004_1_0,0,54,0,-4.653390384501893,-94.6043,46.3943
Minnesota,White,Male,2005,Minnesota_2005_1_0,0,50,0,-4.327310216207838,-94.6043,46.3943
Minnesota,White,Male,2006,Minnesota_2006_1_0,0,58,0,-3.9262517004893587,-94.6043,46.3943
Minnesota,White,Male,2007,Minnesota_2007_1_0,0,41,0,-3.437489944800848,-94.6043,46.3943
Minnesota,White,Male,2008,Minnesota_2008_1_0,0,53,0,-2.8714902290063593,-94.6043,46.3943
Minnesota,White,Male,2009,Minnesota_2009_1_0,0,51,0,-2.2618560335223297,-94.6043,46.3943
Minnesota,White,Male,2010,Minnesota_2010_1_0,6,64,0.09375,-1.65333922553268,-94.6043,46.3943
Minnesota,White,Male,2011,Minnesota_2011_1_0,17,65,0.2615384615384616,-1.0853460723226513,-94.6043,46.3943
Minnesota,White,Male,2012,Minnesota_2012_1_0,15,50,0.3,-0.5798656181680613,-94.6043,46.3943
Minnesota,White,Male,2013,Minnesota_2013_1_0,23,53,0.43396226415094336,-0.13881490027743756,-94.6043,46.3943
Minnesota,White,Male,2014,Minnesota_2014_1_0,30,43,0.6976744186046513,0.25021612128721593,-94.6043,46.3943
Minnesota,White,Male,2015,Minnesota_2015_1_0,39,62,0.6290322580645161,0.604711095202215,-94.6043,46.3943
Minnesota,White,Male,2016,Minnesota_2016_1_0,39,51,0.7647058823529411,0.9392299936801475,-94.6043,46.3943
Minnesota,White,Male,2017,Minnesota_2017_1_0,47,50,0.94,1.2606510698616649,-94.6043,46.3943
Minnesota,White,Male,2018,Minnesota_2018_1_0,53,54,0.9814814814814815,1.5660509485513863,-94.6043,46.3943
Minnesota,White,Male,2019,Minnesota_2019_1_0,47,51,0.9215686274509804,1.8421232724512349,-94.6043,46.3943
Minnesota,White,Male,2020,Minnesota_2020_1_0,45,47,0.9574468085106383,2.0661144512014187,-94.6043,46.3943
Minnesota,White,Male,2021,Minnesota_2021_1_0,52,52,1,2.2090877764817307,-94.6043,46.3943
Minnesota,White,Male,2022,Minnesota_2022_1_0,56,56,1,2.24167480224501,-94.6043,46.3943
Minnesota,White,Male,2023,Minnesota_2023_1_0,42,43,0.9767441860465116,2.1408932720943756,-94.6043,46.3943
Minnesota,White,Male,2024,Minnesota_2024_1_0,55,58,0.9482758620689655,1.8957205890514237,-94.6043,46.3943
Mississippi,Black,Female,2000,Mississippi_2000_0_1,0,4,0,-2.0826245596411272,-89.8065,32.6758
Mississippi,Black,Female,2001,Mississippi_2001_0_1,0,2,0,-1.9999346481330436,-89.8065,32.6758
Mississippi,Black,Female,2002,Mississippi_2002_0_1,0,4,0,-1.8479778054100164,-89.8065,32.6758
Mississippi,Black,Female,2003,Mississippi_2003_0_1,0,9,0,-1.5951974641618707,-89.8065,32.6758
Mississippi,Black,Female,2004,Mississippi_2004_0_1,0,3,0,-1.2343606058073833,-89.8065,32.6758
Mississippi,Black,Female,2005,Mississippi_2005_0_1,1,5,0.2,-0.7938749948113476,-89.8065,32.6758
Mississippi,Black,Female,2006,Mississippi_2006_0_1,4,8,0.5,-0.3321579984834175,-89.8065,32.6758
Mississippi,Black,Female,2007,Mississippi_2007_0_1,0,4,0,0.08247248124345445,-89.8065,32.6758
Mississippi,Black,Female,2008,Mississippi_2008_0_1,1,1,1,0.3959169459605264,-89.8065,32.6758
Mississippi,Black,Female,2009,Mississippi_2009_0_1,1,2,0.5,0.5843235597788139,-89.8065,32.6758
Mississippi,Black,Female,2010,Mississippi_2010_0_1,4,4,1,0.6554170415677371,-89.8065,32.6758
Mississippi,Black,Female,2011,Mississippi_2011_0_1,1,3,0.33333333333333337,0.6372645897122604,-89.8065,32.6758
Mississippi,Black,Female,2012,Mississippi_2012_0_1,1,2,0.5,0.563035161064334,-89.8065,32.6758
Mississippi,Black,Female,2013,Mississippi_2013_0_1,5,7,0.7142857142857143,0.46072031960176535,-89.8065,32.6758
Mississippi,Black,Female,2014,Mississippi_2014_0_1,6,7,0.8571428571428571,0.3517811982569577,-89.8065,32.6758
Mississippi,Black,Female,2015,Mississippi_2015_0_1,1,3,0.33333333333333337,0.256201600563189,-89.8065,32.6758
Mississippi,Black,Female,2016,Mississippi_2016_0_1,1,4,0.25,0.19786588261008647,-89.8065,32.6758
Mississippi,Black,Female,2017,Mississippi_2017_0_1,3,3,1,0.20535391338187595,-89.8065,32.6758
Mississippi,Black,Female,2018,Mississippi_2018_0_1,2,4,0.5,0.30736787735521653,-89.8065,32.6758
Mississippi,Black,Female,2019,Mississippi_2019_0_1,4,5,0.8,0.5255191699405717,-89.8065,32.6758
Mississippi,Black,Female,2020,Mississippi_2020_0_1,2,2,1,0.8677104017950819,-89.8065,32.6758
Mississippi,Black,Female,2021,Mississippi_2021_0_1,3,3,1,1.3234655144495997,-89.8065,32.6758
Mississippi,Black,Female,2022,Mississippi_2022_0_1,9,9,1,1.860919333553708,-89.8065,32.6758
Mississippi,Black,Female,2023,Mississippi_2023_0_1,4,4,1,2.425656492719543,-89.8065,32.6758
Mississippi,Black,Female,2024,Mississippi_2024_0_1,11,11,1,2.943442245756631,-89.8065,32.6758
Mississippi,Black,Male,2000,Mississippi_2000_1_1,0,8,0,-2.278254052029777,-89.8065,32.6758
Mississippi,Black,Male,2001,Mississippi_2001_1_1,0,4,0,-2.3669074352652837,-89.8065,32.6758
Mississippi,Black,Male,2002,Mississippi_2002_1_1,0,1,0,-2.3564832468595225,-89.8065,32.6758
Mississippi,Black,Male,2003,Mississippi_2003_1_1,0,3,0,-2.206489576429019,-89.8065,32.6758
Mississippi,Black,Male,2004,Mississippi_2004_1_1,0,5,0,-1.8771469179683657,-89.8065,32.6758
Mississippi,Black,Male,2005,Mississippi_2005_1_1,1,9,0.11111111111111108,-1.3541382052777744,-89.8065,32.6758
Mississippi,Black,Male,2006,Mississippi_2006_1_1,1,8,0.125,-0.6675803218988448,-89.8065,32.6758
Mississippi,Black,Male,2007,Mississippi_2007_1_1,3,4,0.75,0.10618646488422993,-89.8065,32.6758
Mississippi,Black,Male,2008,Mississippi_2008_1_1,5,6,0.8333333333333334,0.862757602654332,-89.8065,32.6758
Mississippi,Black,Male,2009,Mississippi_2009_1_1,2,4,0.5,1.5001522286042466,-89.8065,32.6758
Mississippi,Black,Male,2010,Mississippi_2010_1_1,6,6,1,1.947966270054482,-89.8065,32.6758
Mississippi,Black,Male,2011,Mississippi_2011_1_1,9,9,1,2.1830863698505087,-89.8065,32.6758
Mississippi,Black,Male,2012,Mississippi_2012_1_1,7,7,1,2.2275421249089735,-89.8065,32.6758
Mississippi,Black,Male,2013,Mississippi_2013_1_1,4,5,0.8,2.1329052114250633,-89.8065,32.6758
Mississippi,Black,Male,2014,Mississippi_2014_1_1,3,3,1,1.9606023061179176,-89.8065,32.6758
Mississippi,Black,Male,2015,Mississippi_2015_1_1,6,6,1,1.7667582289751842,-89.8065,32.6758
Mississippi,Black,Male,2016,Mississippi_2016_1_1,5,5,1,1.5954760375592243,-89.8065,32.6758
Mississippi,Black,Male,2017,Mississippi_2017_1_1,7,7,1,1.4792548501188805,-89.8065,32.6758
Mississippi,Black,Male,2018,Mississippi_2018_1_1,5,5,1,1.4421262020733,-89.8065,32.6758
Mississippi,Black,Male,2019,Mississippi_2019_1_1,7,7,1,1.5008620530396615,-89.8065,32.6758
Mississippi,Black,Male,2020,Mississippi_2020_1_1,3,3,1,1.6617574077768373,-89.8065,32.6758
Mississippi,Black,Male,2021,Mississippi_2021_1_1,5,5,1,1.9139892640927088,-89.8065,32.6758
Mississippi,Black,Male,2022,Mississippi_2022_1_1,3,3,1,2.223824366240469,-89.8065,32.6758
Mississippi,Black,Male,2023,Mississippi_2023_1_1,1,1,1,2.5350665577436926,-89.8065,32.6758
Mississippi,Black,Male,2024,Mississippi_2024_1_1,1,1,1,2.7788049427343307,-89.8065,32.6758
Mississippi,Other,Female,2000,Mississippi_2000_0_2,0,11,0,-2.489076870562127,-89.8065,32.6758
Mississippi,Other,Female,2001,Mississippi_2001_0_2,0,10,0,-2.641134244741085,-89.8065,32.6758
Mississippi,Other,Female,2002,Mississippi_2002_0_2,0,13,0,-2.670343863236172,-89.8065,32.6758
Mississippi,Other,Female,2003,Mississippi_2003_0_2,0,16,0,-2.540976814084546,-89.8065,32.6758
Mississippi,Other,Female,2004,Mississippi_2004_0_2,0,11,0,-2.238969922360874,-89.8065,32.6758
Mississippi,Other,Female,2005,Mississippi_2005_0_2,0,12,0,-1.7851738290755361,-89.8065,32.6758
Mississippi,Other,Female,2006,Mississippi_2006_0_2,0,8,0,-1.2369874475664229,-89.8065,32.6758
Mississippi,Other,Female,2007,Mississippi_2007_0_2,7,31,0.22580645161290322,-0.6762492314073548,-89.8065,32.6758
Mississippi,Other,Female,2008,Mississippi_2008_0_2,7,19,0.36842105263157887,-0.1879847026733311,-89.8065,32.6758
Mississippi,Other,Female,2009,Mississippi_2009_0_2,3,7,0.42857142857142855,0.1606883112785185,-89.8065,32.6758
Mississippi,Other,Female,2010,Mississippi_2010_0_2,8,13,0.6153846153846154,0.332750761451347,-89.8065,32.6758
Mississippi,Other,Female,2011,Mississippi_2011_0_2,10,15,0.6666666666666666,0.3215312948901925,-89.8065,32.6758
Mississippi,Other,Female,2012,Mississippi_2012_0_2,6,11,0.5454545454545454,0.14309837697709607,-89.8065,32.6758
Mississippi,Other,Female,2013,Mississippi_2013_0_2,4,10,0.39999999999999997,-0.17140573879493248,-89.8065,32.6758
Mississippi,Other,Female,2014,Mississippi_2014_0_2,2,11,0.1818181818181818,-0.5779286170442963,-89.8065,32.6758
Mississippi,Other,Female,2015,Mississippi_2015_0_2,3,15,0.2,-1.0170112470862864,-89.8065,32.6758
Mississippi,Other,Female,2016,Mississippi_2016_0_2,1,18,0.05555555555555554,-1.4131789257797296,-89.8065,32.6758
Mississippi,Other,Female,2017,Mississippi_2017_0_2,1,11,0.0909090909090909,-1.6833004201414703,-89.8065,32.6758
Mississippi,Other,Female,2018,Mississippi_2018_0_2,0,9,0,-1.7556075102143556,-89.8065,32.6758
Mississippi,Other,Female,2019,Mississippi_2019_0_2,0,19,0,-1.5933187199085557,-89.8065,32.6758
Mississippi,Other,Female,2020,Mississippi_2020_0_2,1,12,0.08333333333333333,-1.2119399519395537,-89.8065,32.6758
Mississippi,Other,Female,2021,Mississippi_2021_0_2,3,9,0.33333333333333337,-0.6806119718885919,-89.8065,32.6758
Mississippi,Other,Female,2022,Mississippi_2022_0_2,3,9,0.33333333333333337,-0.10458579205524102,-89.8065,32.6758
Mississippi,Other,Female,2023,Mississippi_2023_0_2,7,10,0.7,0.40559460596406854,-89.8065,32.6758
Mississippi,Other,Female,2024,Mississippi_2024_0_2,7,11,0.6363636363636364,0.7665976816556122,-89.8065,32.6758
Mississippi,Other,Male,2000,Mississippi_2000_1_2,7,14,0.5,0.39991047286469955,-89.8065,32.6758
Mississippi,Other,Male,2001,Mississippi_2001_1_2,14,20,0.7,0.5190373116466996,-89.8065,32.6758
Mississippi,Other,Male,2002,Mississippi_2002_1_2,10,13,0.7692307692307693,0.7082949612860995,-89.8065,32.6758
Mississippi,Other,Male,2003,Mississippi_2003_1_2,9,10,0.9,0.948848156069113,-89.8065,32.6758
Mississippi,Other,Male,2004,Mississippi_2004_1_2,6,9,0.6666666666666666,1.2010989450191492,-89.8065,32.6758
Mississippi,Other,Male,2005,Mississippi_2005_1_2,12,17,0.7058823529411765,1.4091431773656093,-89.8065,32.6758
Mississippi,Other,Male,2006,Mississippi_2006_1_2,19,20,0.95,1.5111934001528677,-89.8065,32.6758
Mississippi,Other,Male,2007,Mississippi_2007_1_2,22,23,0.9565217391304348,1.4542255815648135,-89.8065,32.6758
Mississippi,Other,Male,2008,Mississippi_2008_1_2,16,18,0.8888888888888888,1.208485354278736,-89.8065,32.6758
Mississippi,Other,Male,2009,Mississippi_2009_1_2,11,14,0.7857142857142857,0.7768069690565561,-89.8065,32.6758
Mississippi,Other,Male,2010,Mississippi_2010_1_2,9,14,0.6428571428571429,0.19571929808696717,-89.8065,32.6758
Mississippi,Other,Male,2011,Mississippi_2011_1_2,10,18,0.5555555555555556,-0.47154239739239784,-89.8065,32.6758
Mississippi,Other,Male,2012,Mississippi_2012_1_2,1,17,0.05882352941176469,-1.1478644627915324,-89.8065,32.6758
Mississippi,Other,Male,2013,Mississippi_2013_1_2,1,15,0.06666666666666668,-1.7579311687509804,-89.8065,32.6758
Mississippi,Other,Male,2014,Mississippi_2014_1_2,1,23,0.04347826086956523,-2.243292275648048,-89.8065,32.6758
Mississippi,Other,Male,2015,Mississippi_2015_1_2,0,20,0,-2.572648585294894,-89.8065,32.6758
Mississippi,Other,Male,2016,Mississippi_2016_1_2,0,19,0,-2.743581286215355,-89.8065,32.6758
Mississippi,Other,Male,2017,Mississippi_2017_1_2,0,19,0,-2.775009889362172,-89.8065,32.6758
Mississippi,Other,Male,2018,Mississippi_2018_1_2,0,14,0,-2.694533190507163,-89.8065,32.6758
Mississippi,Other,Male,2019,Mississippi_2019_1_2,0,18,0,-2.5278480082932915,-89.8065,32.6758
Mississippi,Other,Male,2020,Mississippi_2020_1_2,0,26,0,-2.295485998591272,-89.8065,32.6758
Mississippi,Other,Male,2021,Mississippi_2021_1_2,0,8,0,-2.015973448776235,-89.8065,32.6758
Mississippi,Other,Male,2022,Mississippi_2022_1_2,1,14,0.07142857142857144,-1.709153768556203,-89.8065,32.6758
Mississippi,Other,Male,2023,Mississippi_2023_1_2,2,18,0.1111111111111111,-1.393658797972955,-89.8065,32.6758
Mississippi,Other,Male,2024,Mississippi_2024_1_2,1,17,0.05882352941176469,-1.0785241879547613,-89.8065,32.6758
Mississippi,White,Female,2000,Mississippi_2000_0_0,19,19,1,3.3622030217262977,-89.8065,32.6758
Mississippi,White,Female,2001,Mississippi_2001_0_0,17,17,1,2.977511627164039,-89.8065,32.6758
Mississippi,White,Female,2002,Mississippi_2002_0_0,22,22,1,2.5048837784751057,-89.8065,32.6758
Mississippi,White,Female,2003,Mississippi_2003_0_0,13,14,0.9285714285714286,2.0333211209624813,-89.8065,32.6758
Mississippi,White,Female,2004,Mississippi_2004_0_0,17,18,0.9444444444444444,1.6178104532074953,-89.8065,32.6758
Mississippi,White,Female,2005,Mississippi_2005_0_0,13,15,0.8666666666666667,1.270365337345663,-89.8065,32.6758
