state,race,gender,education,year,group_id,Y,n,Y_bar,latent_group_pref,lon,lat
Michigan,Other,Male,Postgrad,2009,Michigan_2009_1_2_3,0,2,0,-3.110012507677544,-84.687,43.1361
Michigan,Other,Male,Postgrad,2010,Michigan_2010_1_2_3,0,1,0,-3.339365314965218,-84.687,43.1361
Michigan,Other,Male,Postgrad,2011,Michigan_2011_1_2_3,0,3,0,-3.4278622654457047,-84.687,43.1361
Michigan,Other,Male,Postgrad,2014,Michigan_2014_1_2_3,0,3,0,-3.0222379027914146,-84.687,43.1361
Michigan,Other,Male,Postgrad,2015,Michigan_2015_1_2_3,0,3,0,-2.7314388240799756,-84.687,43.1361
Michigan,Other,Male,Postgrad,2017,Michigan_2017_1_2_3,0,4,0,-2.033749148038767,-84.687,43.1361
Michigan,Other,Male,Postgrad,2019,Michigan_2019_1_2_3,1,5,0.2,-1.394348517858776,-84.687,43.1361
Michigan,Other,Male,Postgrad,2020,Michigan_2020_1_2_3,0,1,0,-1.2012872524745508,-84.687,43.1361
Michigan,Other,Male,Postgrad,2021,Michigan_2021_1_2_3,0,4,0,-1.1376578039218803,-84.687,43.1361
Michigan,Other,Male,Postgrad,2022,Michigan_2022_1_2_3,0,3,0,-1.209753808459972,-84.687,43.1361
Michigan,Other,Male,Some College,2000,Michigan_2000_1_2_1,5,5,1,1.7767597777472344,-84.687,43.1361
Michigan,Other,Male,Some College,2002,Michigan_2002_1_2_1,3,3,1,1.0022623109255708,-84.687,43.1361
Michigan,Other,Male,Some College,2003,Michigan_2003_1_2_1,1,1,1,0.4708980387274801,-84.687,43.1361
Michigan,Other,Male,Some College,2004,Michigan_2004_1_2_1,0,3,0,-0.12050572106734558,-84.687,43.1361
Michigan,Other,Male,Some College,2005,Michigan_2005_1_2_1,1,6,0.16666666666666669,-0.7363063167005534,-84.687,43.1361
Michigan,Other,Male,Some College,2006,Michigan_2006_1_2_1,0,6,0,-1.3373965759078814,-84.687,43.1361
Michigan,Other,Male,Some College,2007,Michigan_2007_1_2_1,0,2,0,-1.8887622838305145,-84.687,43.1361
Michigan,Other,Male,Some College,2008,Michigan_2008_1_2_1,0,5,0,-2.3668231394895054,-84.687,43.1361
Michigan,Other,Male,Some College,2009,Michigan_2009_1_2_1,0,4,0,-2.761645980474469,-84.687,43.1361
Michigan,Other,Male,Some College,2010,Michigan_2010_1_2_1,0,4,0,-3.071908127820832,-84.687,43.1361
Michigan,Other,Male,Some College,2011,Michigan_2011_1_2_1,0,6,0,-3.2952503500413677,-84.687,43.1361
Michigan,Other,Male,Some College,2012,Michigan_2012_1_2_1,0,6,0,-3.4203321612562,-84.687,43.1361
Michigan,Other,Male,Some College,2013,Michigan_2013_1_2_1,0,2,0,-3.426828980994737,-84.687,43.1361
Michigan,Other,Male,Some College,2014,Michigan_2014_1_2_1,0,2,0,-3.295286836022945,-84.687,43.1361
Michigan,Other,Male,Some College,2015,Michigan_2015_1_2_1,0,4,0,-3.0225569441042586,-84.687,43.1361
Michigan,Other,Male,Some College,2016,Michigan_2016_1_2_1,0,5,0,-2.6344266242288445,-84.687,43.1361
Michigan,Other,Male,Some College,2017,Michigan_2017_1_2_1,0,3,0,-2.187856474275101,-84.687,43.1361
Michigan,Other,Male,Some College,2018,Michigan_2018_1_2_1,0,3,0,-1.7605039277503247,-84.687,43.1361
Michigan,Other,Male,Some College,2019,Michigan_2019_1_2_1,0,3,0,-1.4314621020462164,-84.687,43.1361
Michigan,Other,Male,Some College,2020,Michigan_2020_1_2_1,0,4,0,-1.260659984486739,-84.687,43.1361
Michigan,Other,Male,Some College,2021,Michigan_2021_1_2_1,1,1,1,-1.2738454054662272,-84.687,43.1361
Michigan,Other,Male,Some College,2022,Michigan_2022_1_2_1,0,2,0,-1.4570945159952324,-84.687,43.1361
Michigan,Other,Male,Some College,2023,Michigan_2023_1_2_1,0,4,0,-1.7616542807467863,-84.687,43.1361
Michigan,Other,Male,Some College,2024,Michigan_2024_1_2_1,0,2,0,-2.117481128987753,-84.687,43.1361
Michigan,White,Female,Bachelors,2000,Michigan_2000_0_0_2,14,15,0.9333333333333333,1.27610887220795,-84.687,43.1361
Michigan,White,Female,Bachelors,2001,Michigan_2001_0_0_2,12,14,0.8571428571428571,1.1296410333820233,-84.687,43.1361
Michigan,White,Female,Bachelors,2002,Michigan_2002_0_0_2,20,24,0.8333333333333334,0.9340093307012708,-84.687,43.1361
Michigan,White,Female,Bachelors,2003,Michigan_2003_0_0_2,14,17,0.8235294117647058,0.7136541224689587,-84.687,43.1361
Michigan,White,Female,Bachelors,2004,Michigan_2004_0_0_2,13,16,0.8125,0.4909031037024075,-84.687,43.1361
Michigan,White,Female,Bachelors,2005,Michigan_2005_0_0_2,11,21,0.5238095238095238,0.2774941928748216,-84.687,43.1361
Michigan,White,Female,Bachelors,2006,Michigan_2006_0_0_2,13,19,0.6842105263157895,0.07323072075422715,-84.687,43.1361
Michigan,White,Female,Bachelors,2007,Michigan_2007_0_0_2,10,21,0.4761904761904762,-0.12726158851271083,-84.687,43.1361
Michigan,White,Female,Bachelors,2008,Michigan_2008_0_0_2,7,20,0.35,-0.32462423296845044,-84.687,43.1361
Michigan,White,Female,Bachelors,2009,Michigan_2009_0_0_2,3,22,0.1363636363636364,-0.5093688270807935,-84.687,43.1361
Michigan,White,Female,Bachelors,2010,Michigan_2010_0_0_2,5,25,0.20000000000000004,-0.6656722599695007,-84.687,43.1361
Michigan,White,Female,Bachelors,2011,Michigan_2011_0_0_2,6,19,0.3157894736842105,-0.7821760238340943,-84.687,43.1361
Michigan,White,Female,Bachelors,2012,Michigan_2012_0_0_2,2,22,0.0909090909090909,-0.8618686546754424,-84.687,43.1361
Michigan,White,Female,Bachelors,2013,Michigan_2013_0_0_2,4,24,0.16666666666666669,-0.9232407607064812,-84.687,43.1361
Michigan,White,Female,Bachelors,2014,Michigan_2014_0_0_2,4,23,0.17391304347826086,-0.9911285614152364,-84.687,43.1361
Michigan,White,Female,Bachelors,2015,Michigan_2015_0_0_2,4,26,0.15384615384615385,-1.0832868845026022,-84.687,43.1361
Michigan,White,Female,Bachelors,2016,Michigan_2016_0_0_2,0,15,0,-1.2018081752273495,-84.687,43.1361
Michigan,White,Female,Bachelors,2017,Michigan_2017_0_0_2,3,19,0.15789473684210525,-1.3346490379160163,-84.687,43.1361
Michigan,White,Female,Bachelors,2018,Michigan_2018_0_0_2,2,26,0.07692307692307696,-1.4650017271312212,-84.687,43.1361
Michigan,White,Female,Bachelors,2019,Michigan_2019_0_0_2,0,25,0,-1.5810172596979546,-84.687,43.1361
Michigan,White,Female,Bachelors,2020,Michigan_2020_0_0_2,1,24,0.04166666666666668,-1.6792773645860328,-84.687,43.1361
Michigan,White,Female,Bachelors,2021,Michigan_2021_0_0_2,0,23,0,-1.761104946558562,-84.687,43.1361
Michigan,White,Female,Bachelors,2022,Michigan_2022_0_0_2,1,20,0.049999999999999996,-1.8262714417040709,-84.687,43.1361
Michigan,White,Female,Bachelors,2023,Michigan_2023_0_0_2,1,18,0.05555555555555554,-1.8695043831947729,-84.687,43.1361
Michigan,White,Female,Bachelors,2024,Michigan_2024_0_0_2,0,20,0,-1.881358156801478,-84.687,43.1361
Michigan,White,Female,Hs or Less,2000,Michigan_2000_0_0_0,13,39,0.33333333333333337,-0.29128484166484514,-84.687,43.1361
Michigan,White,Female,Hs or Less,2001,Michigan_2001_0_0_0,10,34,0.2941176470588235,-0.4796981253053275,-84.687,43.1361
Michigan,White,Female,Hs or Less,2002,Michigan_2002_0_0_0,17,43,0.3953488372093023,-0.6623401448897076,-84.687,43.1361
Michigan,White,Female,Hs or Less,2003,Michigan_2003_0_0_0,6,45,0.13333333333333336,-0.8044339796483029,-84.687,43.1361
Michigan,White,Female,Hs or Less,2004,Michigan_2004_0_0_0,4,30,0.13333333333333336,-0.8803562017663309,-84.687,43.1361
Michigan,White,Female,Hs or Less,2005,Michigan_2005_0_0_0,7,26,0.2692307692307693,-0.8843728163413701,-84.687,43.1361
Michigan,White,Female,Hs or Less,2006,Michigan_2006_0_0_0,8,40,0.20000000000000004,-0.832650234476283,-84.687,43.1361
Michigan,White,Female,Hs or Less,2007,Michigan_2007_0_0_0,13,47,0.276595744680851,-0.75520906073489,-84.687,43.1361
Michigan,White,Female,Hs or Less,2008,Michigan_2008_0_0_0,6,36,0.16666666666666669,-0.6825821554569946,-84.687,43.1361
Michigan,White,Female,Hs or Less,2009,Michigan_2009_0_0_0,12,33,0.36363636363636365,-0.635134376910668,-84.687,43.1361
Michigan,White,Female,Hs or Less,2010,Michigan_2010_0_0_0,12,41,0.2926829268292683,-0.6209711696461363,-84.687,43.1361
Michigan,White,Female,Hs or Less,2011,Michigan_2011_0_0_0,9,33,0.2727272727272727,-0.6423382035425123,-84.687,43.1361
Michigan,White,Female,Hs or Less,2012,Michigan_2012_0_0_0,13,41,0.3170731707317074,-0.7045231349222464,-84.687,43.1361
Michigan,White,Female,Hs or Less,2013,Michigan_2013_0_0_0,8,38,0.21052631578947367,-0.8197958953598666,-84.687,43.1361
Michigan,White,Female,Hs or Less,2014,Michigan_2014_0_0_0,5,38,0.13157894736842107,-1.0028993967899336,-84.687,43.1361
Michigan,White,Female,Hs or Less,2015,Michigan_2015_0_0_0,3,40,0.07500000000000001,-1.2609717181051905,-84.687,43.1361
Michigan,White,Female,Hs or Less,2016,Michigan_2016_0_0_0,5,46,0.10869565217391303,-1.5848108682116744,-84.687,43.1361
Michigan,White,Female,Hs or Less,2017,Michigan_2017_0_0_0,3,45,0.06666666666666668,-1.9472541057066517,-84.687,43.1361
Michigan,White,Female,Hs or Less,2018,Michigan_2018_0_0_0,0,34,0,-2.3094770928642356,-84.687,43.1361
Michigan,White,Female,Hs or Less,2019,Michigan_2019_0_0_0,0,39,0,-2.6311503027397345,-84.687,43.1361
Michigan,White,Female,Hs or Less,2020,Michigan_2020_0_0_0,0,41,0,-2.8790445105212177,-84.687,43.1361
Michigan,White,Female,Hs or Less,2021,Michigan_2021_0_0_0,0,37,0,-3.0311943174939953,-84.687,43.1361
Michigan,White,Female,Hs or Less,2022,Michigan_2022_0_0_0,1,41,0.024390243902439015,-3.0773951126844885,-84.687,43.1361
Michigan,White,Female,Hs or Less,2023,Michigan_2023_0_0_0,0,42,0,-3.018464144194876,-84.687,43.1361
Michigan,White,Female,Hs or Less,2024,Michigan_2024_0_0_0,0,41,0,-2.8653203224950397,-84.687,43.1361
Michigan,White,Female,Postgrad,2000,Michigan_2000_0_0_3,18,18,1,2.1247991190156217,-84.687,43.1361
Michigan,White,Female,Postgrad,2001,Michigan_2001_0_0_3,15,16,0.9375,1.9777362800096012,-84.687,43.1361
Michigan,White,Female,Postgrad,2002,Michigan_2002_0_0_3,11,11,1,1.7578156712013568,-84.687,43.1361
Michigan,White,Female,Postgrad,2003,Michigan_2003_0_0_3,13,15,0.8666666666666667,1.4837969863472469,-84.687,43.1361
Michigan,White,Female,Postgrad,2004,Michigan_2004_0_0_3,13,16,0.8125,1.175344180060518,-84.687,43.1361
Michigan,White,Female,Postgrad,2005,Michigan_2005_0_0_3,8,13,0.6153846153846154,0.8461650118929788,-84.687,43.1361
Michigan,White,Female,Postgrad,2006,Michigan_2006_0_0_3,3,5,0.6,0.5029641777977457,-84.687,43.1361
Michigan,White,Female,Postgrad,2007,Michigan_2007_0_0_3,6,12,0.5,0.1513560688460882,-84.687,43.1361
Michigan,White,Female,Postgrad,2008,Michigan_2008_0_0_3,3,10,0.3,-0.19578476057444635,-84.687,43.1361
Michigan,White,Female,Postgrad,2009,Michigan_2009_0_0_3,2,12,0.16666666666666669,-0.5148165907823155,-84.687,43.1361
Michigan,White,Female,Postgrad,2010,Michigan_2010_0_0_3,2,13,0.15384615384615385,-0.777083511322667,-84.687,43.1361
Michigan,White,Female,Postgrad,2011,Michigan_2011_0_0_3,0,23,0,-0.9614065041593352,-84.687,43.1361
Michigan,White,Female,Postgrad,2012,Michigan_2012_0_0_3,3,15,0.20000000000000004,-1.0650093551282676,-84.687,43.1361
Michigan,White,Female,Postgrad,2013,Michigan_2013_0_0_3,0,13,0,-1.104888254208188,-84.687,43.1361
Michigan,White,Female,Postgrad,2014,Michigan_2014_0_0_3,2,8,0.25,-1.1082568515401692,-84.687,43.1361
Michigan,White,Female,Postgrad,2015,Michigan_2015_0_0_3,3,11,0.2727272727272727,-1.098672325435282,-84.687,43.1361
Michigan,White,Female,Postgrad,2016,Michigan_2016_0_0_3,2,8,0.25,-1.0873782949688344,-84.687,43.1361
Michigan,White,Female,Postgrad,2017,Michigan_2017_0_0_3,2,17,0.1176470588235294,-1.0749930807471515,-84.687,43.1361
Michigan,White,Female,Postgrad,2018,Michigan_2018_0_0_3,1,6,0.16666666666666669,-1.0605548948614896,-84.687,43.1361
Michigan,White,Female,Postgrad,2019,Michigan_2019_0_0_3,2,18,0.11111111111111109,-1.049685801503753,-84.687,43.1361
Michigan,White,Female,Postgrad,2020,Michigan_2020_0_0_3,1,17,0.05882352941176469,-1.0552048630530038,-84.687,43.1361
Michigan,White,Female,Postgrad,2021,Michigan_2021_0_0_3,2,18,0.11111111111111108,-1.0901508689410586,-84.687,43.1361
Michigan,White,Female,Postgrad,2022,Michigan_2022_0_0_3,3,15,0.20000000000000004,-1.1590810507064562,-84.687,43.1361
Michigan,White,Female,Postgrad,2023,Michigan_2023_0_0_3,2,11,0.1818181818181818,-1.2539516514312046,-84.687,43.1361
Michigan,White,Female,Postgrad,2024,Michigan_2024_0_0_3,3,14,0.21428571428571427,-1.3560797781271607,-84.687,43.1361
Michigan,White,Female,Some College,2000,Michigan_2000_0_0_1,26,32,0.8125,0.4407399244383803,-84.687,43.1361
Michigan,White,Female,Some College,2001,Michigan_2001_0_0_1,17,29,0.5862068965517241,0.27908186022669157,-84.687,43.1361
Michigan,White,Female,Some College,2002,Michigan_2002_0_0_1,24,34,0.7058823529411764,0.09687709371648805,-84.687,43.1361
Michigan,White,Female,Some College,2003,Michigan_2003_0_0_1,17,42,0.4047619047619048,-0.07600379068266934,-84.687,43.1361
Michigan,White,Female,Some College,2004,Michigan_2004_0_0_1,12,35,0.3428571428571428,-0.21552111175877037,-84.687,43.1361
Michigan,White,Female,Some College,2005,Michigan_2005_0_0_1,15,35,0.42857142857142855,-0.3131543313056397,-84.687,43.1361
Michigan,White,Female,Some College,2006,Michigan_2006_0_0_1,16,37,0.43243243243243246,-0.37746572108321264,-84.687,43.1361
Michigan,White,Female,Some College,2007,Michigan_2007_0_0_1,11,37,0.29729729729729726,-0.4265443064619413,-84.687,43.1361
Michigan,White,Female,Some College,2008,Michigan_2008_0_0_1,8,36,0.22222222222222215,-0.4763668011892906,-84.687,43.1361
Michigan,White,Female,Some College,2009,Michigan_2009_0_0_1,6,30,0.20000000000000004,-0.5329315445290801,-84.687,43.1361
Michigan,White,Female,Some College,2010,Michigan_2010_0_0_1,8,30,0.2666666666666667,-0.5933363331293431,-84.687,43.1361
Michigan,White,Female,Some College,2011,Michigan_2011_0_0_1,11,39,0.2820512820512821,-0.654435282390382,-84.687,43.1361
Michigan,White,Female,Some College,2012,Michigan_2012_0_0_1,15,30,0.5,-0.7219656026536004,-84.687,43.1361
Michigan,White,Female,Some College,2013,Michigan_2013_0_0_1,6,27,0.2222222222222222,-0.812567049735491,-84.687,43.1361
Michigan,White,Female,Some College,2014,Michigan_2014_0_0_1,10,36,0.2777777777777778,-0.9463922795541354,-84.687,43.1361
Michigan,White,Female,Some College,2015,Michigan_2015_0_0_1,2,35,0.057142857142857134,-1.1350711334630144,-84.687,43.1361
Michigan,White,Female,Some College,2016,Michigan_2016_0_0_1,2,35,0.057142857142857134,-1.3731974266473037,-84.687,43.1361
Michigan,White,Female,Some College,2017,Michigan_2017_0_0_1,0,33,0,-1.6388015531014564,-84.687,43.1361
Michigan,White,Female,Some College,2018,Michigan_2018_0_0_1,1,29,0.03448275862068967,-1.9018143267502217,-84.687,43.1361
Michigan,White,Female,Some College,2019,Michigan_2019_0_0_1,1,39,0.025641025641025633,-2.1344776664695413,-84.687,43.1361
Michigan,White,Female,Some College,2020,Michigan_2020_0_0_1,0,30,0,-2.31753330215876,-84.687,43.1361
Michigan,White,Female,Some College,2021,Michigan_2021_0_0_1,0,22,0,-2.440328613291148,-84.687,43.1361
Michigan,White,Female,Some College,2022,Michigan_2022_0_0_1,0,45,0,-2.4976529425431058,-84.687,43.1361
Michigan,White,Female,Some College,2023,Michigan_2023_0_0_1,0,37,0,-2.4873929792367684,-84.687,43.1361
Michigan,White,Female,Some College,2024,Michigan_2024_0_0_1,2,34,0.0588235294117647,-2.410416312273619,-84.687,43.1361
Michigan,White,Male,Bachelors,2000,Michigan_2000_1_0_2,7,20,0.35,-0.616400515529128,-84.687,43.1361
Michigan,White,Male,Bachelors,2001,Michigan_2001_1_0_2,1,18,0.05555555555555554,-0.6979194166941555,-84.687,43.1361
Michigan,White,Male,Bachelors,2002,Michigan_2002_1_0_2,8,23,0.34782608695652173,-0.7133852894870015,-84.687,43.1361
Michigan,White,Male,Bachelors,2003,Michigan_2003_1_0_2,5,15,0.33333333333333337,-0.6281688289730464,-84.687,43.1361
Michigan,White,Male,Bachelors,2004,Michigan_2004_1_0_2,6,22,0.2727272727272727,-0.43196843309986266,-84.687,43.1361
Michigan,White,Male,Bachelors,2005,Michigan_2005_1_0_2,7,29,0.24137931034482757,-0.14346304725822973,-84.687,43.1361
Michigan,White,Male,Bachelors,2006,Michigan_2006_1_0_2,14,21,0.6666666666666667,0.1960862805196339,-84.687,43.1361
Michigan,White,Male,Bachelors,2007,Michigan_2007_1_0_2,18,24,0.75,0.5370926295908041,-84.687,43.1361
Michigan,White,Male,Bachelors,2008,Michigan_2008_1_0_2,20,24,0.8333333333333334,0.8359280487744405,-84.687,43.1361
Michigan,White,Male,Bachelors,2009,Michigan_2009_1_0_2,17,20,0.85,1.0617764376649577,-84.687,43.1361
Michigan,White,Male,Bachelors,2010,Michigan_2010_1_0_2,20,26,0.7692307692307693,1.1941670121794403,-84.687,43.1361
Michigan,White,Male,Bachelors,2011,Michigan_2011_1_0_2,20,22,0.9090909090909091,1.2162581046874612,-84.687,43.1361
Michigan,White,Male,Bachelors,2012,Michigan_2012_1_0_2,14,17,0.8235294117647058,1.111863060899626,-84.687,43.1361
Michigan,White,Male,Bachelors,2013,Michigan_2013_1_0_2,21,25,0.84,0.8706891325126928,-84.687,43.1361
Michigan,White,Male,Bachelors,2014,Michigan_2014_1_0_2,15,21,0.7142857142857143,0.49889077090597367,-84.687,43.1361
Michigan,White,Male,Bachelors,2015,Michigan_2015_1_0_2,13,22,0.5909090909090909,0.02675894488326458,-84.687,43.1361
Michigan,White,Male,Bachelors,2016,Michigan_2016_1_0_2,8,26,0.3076923076923077,-0.49357018485769866,-84.687,43.1361
Michigan,White,Male,Bachelors,2017,Michigan_2017_1_0_2,3,23,0.13043478260869565,-1.0009513502097491,-84.687,43.1361
Michigan,White,Male,Bachelors,2018,Michigan_2018_1_0_2,1,21,0.047619047619047616,-1.4422372254720233,-84.687,43.1361
Michigan,White,Male,Bachelors,2019,Michigan_2019_1_0_2,0,22,0,-1.7847375415103448,-84.687,43.1361
Michigan,White,Male,Bachelors,2020,Michigan_2020_1_0_2,1,29,0.03448275862068967,-2.0187462539706074,-84.687,43.1361
Michigan,White,Male,Bachelors,2021,Michigan_2021_1_0_2,2,23,0.08695652173913045,-2.1507598834761343,-84.687,43.1361
Michigan,White,Male,Bachelors,2022,Michigan_2022_1_0_2,0,24,0,-2.1925724718629462,-84.687,43.1361
Michigan,White,Male,Bachelors,2023,Michigan_2023_1_0_2,0,30,0,-2.1524559905377987,-84.687,43.1361
Michigan,White,Male,Bachelors,2024,Michigan_2024_1_0_2,0,21,0,-2.032546675296379,-84.687,43.1361
Michigan,White,Male,Hs or Less,2000,Michigan_2000_1_0_0,9,35,0.2571428571428571,-0.6776120109957253,-84.687,43.1361
Michigan,White,Male,Hs or Less,2001,Michigan_2001_1_0_0,5,28,0.17857142857142855,-0.6507726554665976,-84.687,43.1361
Michigan,White,Male,Hs or Less,2002,Michigan_2002_1_0_0,6,33,0.18181818181818177,-0.5519378247788939,-84.687,43.1361
Michigan,White,Male,Hs or Less,2003,Michigan_2003_1_0_0,22,44,0.5,-0.3492777380297217,-84.687,43.1361
Michigan,White,Male,Hs or Less,2004,Michigan_2004_1_0_0,21,46,0.45652173913043476,-0.03499028535475508,-84.687,43.1361
Michigan,White,Male,Hs or Less,2005,Michigan_2005_1_0_0,24,36,0.6666666666666667,0.3666787335819349,-84.687,43.1361
Michigan,White,Male,Hs or Less,2006,Michigan_2006_1_0_0,30,40,0.75,0.8037111945171178,-84.687,43.1361
Michigan,White,Male,Hs or Less,2007,Michigan_2007_1_0_0,32,38,0.8421052631578947,1.2117411984053017,-84.687,43.1361
Michigan,White,Male,Hs or Less,2008,Michigan_2008_1_0_0,53,55,0.9636363636363636,1.5331288109514498,-84.687,43.1361
Michigan,White,Male,Hs or Less,2009,Michigan_2009_1_0_0,46,46,1,1.7304433117592182,-84.687,43.1361
Michigan,White,Male,Hs or Less,2010,Michigan_2010_1_0_0,49,53,0.9245283018867925,1.7892550561409375,-84.687,43.1361
Michigan,White,Male,Hs or Less,2011,Michigan_2011_1_0_0,38,38,1,1.7120390149381504,-84.687,43.1361
Michigan,White,Male,Hs or Less,2012,Michigan_2012_1_0_0,39,43,0.9069767441860466,1.509751329131495,-84.687,43.1361
Michigan,White,Male,Hs or Less,2013,Michigan_2013_1_0_0,27,32,0.84375,1.197098983597065,-84.687,43.1361
Michigan,White,Male,Hs or Less,2014,Michigan_2014_1_0_0,38,45,0.8444444444444444,0.7928794129136273,-84.687,43.1361
Michigan,White,Male,Hs or Less,2015,Michigan_2015_1_0_0,26,44,0.5909090909090909,0.3221375891670745,-84.687,43.1361
Michigan,White,Male,Hs or Less,2016,Michigan_2016_1_0_0,20,42,0.4761904761904761,-0.18412515361788576,-84.687,43.1361
Michigan,White,Male,Hs or Less,2017,Michigan_2017_1_0_0,7,47,0.14893617021276592,-0.6931261656264951,-84.687,43.1361
Michigan,White,Male,Hs or Less,2018,Michigan_2018_1_0_0,8,43,0.186046511627907,-1.17607919639017,-84.687,43.1361
Michigan,White,Male,Hs or Less,2019,Michigan_2019_1_0_0,5,49,0.10204081632653064,-1.6118211421014952,-84.687,43.1361
Michigan,White,Male,Hs or Less,2020,Michigan_2020_1_0_0,1,45,0.022222222222222216,-1.9861636859586196,-84.687,43.1361
Michigan,White,Male,Hs or Less,2021,Michigan_2021_1_0_0,1,39,0.025641025641025633,-2.287853544062755,-84.687,43.1361
Michigan,White,Male,Hs or Less,2022,Michigan_2022_1_0_0,0,40,0,-2.504165004428812,-84.687,43.1361
Michigan,White,Male,Hs or Less,2023,Michigan_2023_1_0_0,1,42,0.023809523809523798,-2.61932736152989,-84.687,43.1361
Michigan,White,Male,Hs or Less,2024,Michigan_2024_1_0_0,0,41,0,-2.617593180708178,-84.687,43.1361
Michigan,White,Male,Postgrad,2000,Michigan_2000_1_0_3,4,12,0.33333333333333337,-0.5296961454655528,-84.687,43.1361
Michigan,White,Male,Postgrad,2001,Michigan_2001_1_0_3,6,17,0.3529411764705882,-0.6787001251671145,-84.687,43.1361
Michigan,White,Male,Postgrad,2002,Michigan_2002_1_0_3,3,13,0.23076923076923075,-0.7618579954597954,-84.687,43.1361
Michigan,White,Male,Postgrad,2003,Michigan_2003_1_0_3,4,14,0.2857142857142857,-0.7454752463527617,-84.687,43.1361
Michigan,White,Male,Postgrad,2004,Michigan_2004_1_0_3,1,15,0.06666666666666668,-0.6203127674504875,-84.687,43.1361
Michigan,White,Male,Postgrad,2005,Michigan_2005_1_0_3,8,15,0.5333333333333333,-0.4037605530946019,-84.687,43.1361
Michigan,White,Male,Postgrad,2006,Michigan_2006_1_0_3,9,14,0.6428571428571429,-0.13197362275932592,-84.687,43.1361
Michigan,White,Male,Postgrad,2007,Michigan_2007_1_0_3,6,14,0.42857142857142855,0.15375010503212003,-84.687,43.1361
Michigan,White,Male,Postgrad,2008,Michigan_2008_1_0_3,10,14,0.7142857142857143,0.4184758139393043,-84.687,43.1361
Michigan,White,Male,Postgrad,2009,Michigan_2009_1_0_3,7,11,0.6363636363636364,0.6366691511078998,-84.687,43.1361
Michigan,White,Male,Postgrad,2010,Michigan_2010_1_0_3,15,21,0.7142857142857143,0.7867184377802227,-84.687,43.1361
Michigan,White,Male,Postgrad,2011,Michigan_2011_1_0_3,12,15,0.8,0.8437122600221479,-84.687,43.1361
Michigan,White,Male,Postgrad,2012,Michigan_2012_1_0_3,14,19,0.7368421052631579,0.7791233054765331,-84.687,43.1361
Michigan,White,Male,Postgrad,2013,Michigan_2013_1_0_3,10,15,0.6666666666666667,0.5709454613123921,-84.687,43.1361
Michigan,White,Male,Postgrad,2014,Michigan_2014_1_0_3,13,17,0.7647058823529411,0.2192104299959782,-84.687,43.1361
Michigan,White,Male,Postgrad,2015,Michigan_2015_1_0_3,4,12,0.33333333333333337,-0.24368226053122727,-84.687,43.1361
Michigan,White,Male,Postgrad,2016,Michigan_2016_1_0_3,6,21,0.2857142857142857,-0.7562402869917009,-84.687,43.1361
Michigan,White,Male,Postgrad,2017,Michigan_2017_1_0_3,3,25,0.11999999999999998,-1.2448408810282627,-84.687,43.1361
Michigan,White,Male,Postgrad,2018,Michigan_2018_1_0_3,1,20,0.049999999999999996,-1.6459863343428105,-84.687,43.1361
Michigan,White,Male,Postgrad,2019,Michigan_2019_1_0_3,0,13,0,-1.922724290726873,-84.687,43.1361
Michigan,White,Male,Postgrad,2020,Michigan_2020_1_0_3,0,13,0,-2.068296936405762,-84.687,43.1361
Michigan,White,Male,Postgrad,2021,Michigan_2021_1_0_3,0,17,0,-2.09768541272015,-84.687,43.1361
Michigan,White,Male,Postgrad,2022,Michigan_2022_1_0_3,0,18,0,-2.033595188188547,-84.687,43.1361
Michigan,White,Male,Postgrad,2023,Michigan_2023_1_0_3,0,17,0,-1.8947751220674869,-84.687,43.1361
Michigan,White,Male,Postgrad,2024,Michigan_2024_1_0_3,1,15,0.06666666666666668,-1.6917453920658323,-84.687,43.1361
Michigan,White,Male,Some College,2000,Michigan_2000_1_0_1,10,38,0.26315789473684215,-0.6667615426744183,-84.687,43.1361
Michigan,White,Male,Some College,2001,Michigan_2001_1_0_1,9,43,0.20930232558139536,-0.6874712439062163,-84.687,43.1361
Michigan,White,Male,Some College,2002,Michigan_2002_1_0_1,6,29,0.20689655172413796,-0.639921150757786,-84.687,43.1361
Michigan,White,Male,Some College,2003,Michigan_2003_1_0_1,12,31,0.3870967741935484,-0.4901283113809531,-84.687,43.1361
Michigan,White,Male,Some College,2004,Michigan_2004_1_0_1,10,28,0.3571428571428571,-0.22834268267745325,-84.687,43.1361
Michigan,White,Male,Some College,2005,Michigan_2005_1_0_1,19,32,0.59375,0.1243020972709106,-84.687,43.1361
Michigan,White,Male,Some College,2006,Michigan_2006_1_0_1,24,44,0.5454545454545454,0.5209776727801476,-84.687,43.1361
Michigan,White,Male,Some College,2007,Michigan_2007_1_0_1,32,38,0.8421052631578947,0.904070134578608,-84.687,43.1361
Michigan,White,Male,Some College,2008,Michigan_2008_1_0_1,38,41,0.926829268292683,1.2221049317235877,-84.687,43.1361
Michigan,White,Male,Some College,2009,Michigan_2009_1_0_1,35,37,0.9459459459459459,1.44021891018902,-84.687,43.1361
Michigan,White,Male,Some College,2010,Michigan_2010_1_0_1,29,29,1,1.540552626472775,-84.687,43.1361
Michigan,White,Male,Some College,2011,Michigan_2011_1_0_1,34,35,0.9714285714285714,1.515899980806122,-84.687,43.1361
Michigan,White,Male,Some College,2012,Michigan_2012_1_0_1,29,33,0.8787878787878788,1.363900912539775,-84.687,43.1361
