,true_theta,est_mean,est_std,Type
4795,0.53846157,-0.9280333,0.012236349,train
4796,0.6315789,0.4641268,0.011074492,train
4797,1.0,2.2909443,0.028948994,train
4798,0.5,-0.057418324,0.012507336,train
4799,0.8,1.4082372,0.014700383,train
4800,0.71428573,-0.68097264,0.008350187,train
4801,0.5283019,0.8047353,0.00832522,train
4802,0.0,1.9481866,0.02395186,train
4803,0.0,-0.42982766,0.018992156,train
4804,0.0,1.1070005,0.06281445,train
4805,0.24,-0.9066178,0.012072289,train
4806,0.4090909,0.6367566,0.011586975,train
4807,1.0,0.88260424,0.014322118,train
4808,0.4,-0.019043382,0.013398852,train
4809,0.5,1.5928721,0.016023388,train
4810,0.17777778,-0.5312049,0.008588221,train
4811,0.34210527,1.0808879,0.009372689,train
4812,1.0,0.8144982,0.063957855,train
4813,1.0,2.1147563,0.08034432,train
4814,0.75,-0.21477963,0.056012806,train
4815,0.33333334,1.2126042,0.061469026,train
4816,0.60465115,-0.8025019,0.023500703,train
4817,0.5882353,0.6510162,0.023109088,train
4818,0.625,1.1065704,0.042617124,train
4819,0.54545456,2.539727,0.05563992,train
4820,0.6666667,0.1958334,0.039100338,train
4821,0.75,1.7991208,0.05239152,train
4822,0.75949365,-0.3448469,0.014841315,train
4823,0.84745765,1.2689415,0.020354899,train
4824,0.5625,1.0008105,0.040103234,train
4825,0.8,2.4089298,0.049503174,train
4826,0.875,0.06644772,0.036083512,train
4827,0.90909094,1.6323403,0.048323404,train
4828,0.8,-0.45093417,0.014075972,train
4829,0.8055556,1.1332572,0.020158563,train
4830,0.30769232,0.59394205,0.0346773,train
4831,0.45454547,1.8915615,0.04466742,train
4832,0.75,-0.42783362,0.034867298,train
4833,0.85714287,0.98600805,0.039475698,train
4834,0.7108434,-0.94759876,0.014700383,train
4835,0.70454544,0.5128502,0.016082084,train
4836,0.13043478,0.3305194,0.026981873,train
4837,0.2857143,1.5114257,0.032427426,train
4838,0.4,-0.7703525,0.033693705,train
4839,0.53333336,0.51050586,0.029925253,train
4840,0.5565217,-1.3194667,0.0152124325,train
4841,0.6017699,0.014973602,0.014379378,train
4842,0.13333334,0.25795543,0.028848525,train
4843,0.4,1.4284083,0.03629453,train
4844,0.5714286,-0.84439075,0.035573136,train
4845,0.5,0.40764534,0.031441394,train
4846,0.44578314,-1.4199128,0.016786097,train
4847,0.63106793,-0.09970746,0.0148361465,train
4848,0.09638554,0.26607424,0.017548123,train
4849,0.13432837,1.4423809,0.019124378,train
4850,0.125,-0.83976054,0.020105774,train
4851,0.2857143,0.44146034,0.016423857,train
4852,0.47239265,-1.3749558,0.010261075,train
4853,0.50498337,-0.042853247,0.0091849435,train
4854,0.075,0.18277249,0.025678193,train
4855,0.0,1.2940954,0.031348914,train
4856,0.2,-0.96922547,0.033915713,train
4857,0.44444445,0.21371333,0.024178589,train
4858,0.29677418,-1.5640035,0.015185761,train
4859,0.46783626,-0.31041896,0.011655798,train
4860,0.028571429,0.31217462,0.019720633,train
4861,0.05357143,1.4334863,0.019690052,train
4862,0.2777778,-0.8378872,0.021936247,train
4863,0.375,0.3527517,0.017450452,train
4864,0.3465909,-1.4111524,0.011010993,train
4865,0.40338984,-0.16360237,0.0092337215,train
4866,0.90697676,0.6588223,0.031638704,train
4867,0.83870965,1.8030659,0.05142482,train
4868,0.6818182,-0.52829856,0.0248318,train
4869,0.36842105,0.6651947,0.023795826,train
4870,0.46103895,-1.1461943,0.0123193385,train
4871,0.48322147,0.095172815,0.011547193,train
4872,0.8898305,0.8033351,0.019019825,train
4873,0.7763158,1.9803398,0.03478456,train
4874,0.5555556,-0.37068325,0.015160488,train
4875,0.34375,0.8595824,0.015587367,train
4876,0.41968912,-0.984701,0.009171813,train
4877,0.25,0.2939985,0.008355434,train
4878,0.9285714,0.7904481,0.03075153,train
4879,0.79310346,1.9729304,0.04717661,train
4880,0.6818182,-0.3676897,0.0218291,train
4881,0.375,0.86848366,0.022355776,train
4882,0.3960396,-1.0026737,0.011586975,train
4883,0.30697674,0.2742132,0.010519422,train
4884,0.9230769,0.90222186,0.018836334,train
4885,0.85057473,2.1114287,0.035675857,train
4886,0.6571429,-0.23024791,0.014439446,train
4887,0.4477612,1.056176,0.01678675,train
4888,0.4857143,-0.85810864,0.008560108,train
4889,0.3739496,0.45387596,0.008440237,train
4890,0.83950615,0.7525454,0.025219688,train
4891,0.75609756,1.950891,0.039275076,train
4892,0.53125,-0.39561746,0.0187173,train
4893,0.41666666,0.8781105,0.01916787,train
4894,0.38289964,-1.0747306,0.01151584,train
4895,0.32340425,0.22568779,0.010060513,train
4896,0.8509317,0.7950463,0.017691141,train
4897,0.84126985,2.0178552,0.030356007,train
4898,0.6103896,-0.3377247,0.014739087,train
4899,0.37662336,0.9658577,0.015388586,train
4900,0.3542601,-1.002005,0.0092704315,train
4901,0.29339853,0.33523783,0.008407721,train
4902,0.86206895,0.8216223,0.028207155,train
4903,0.8333333,2.0833657,0.04414957,train
4904,0.64285713,-0.25503558,0.020193318,train
4905,0.71428573,1.1169468,0.022815168,train
4906,0.34705883,-0.9280333,0.012235453,train
4907,0.30246913,0.4641268,0.011074492,train
4908,0.8716577,0.95945257,0.017487455,train
4909,0.83495146,2.2909443,0.028948994,train
4910,0.6585366,-0.057418324,0.012507336,train
4911,0.52991456,1.4082372,0.014700383,train
4912,0.4753577,-0.68097264,0.008350187,train
4913,0.43585527,0.8047353,0.00832522,train
4914,0.10204082,0.5661554,0.019743398,train
4915,0.12765957,1.9481866,0.02395186,train
4916,0.325,-0.42982766,0.018992731,train
4917,0.3181818,1.1070005,0.06281445,train
4918,0.39170507,-0.9066178,0.012073196,train
4919,0.50236964,0.6367566,0.01158603,train
4920,0.06837607,0.88260424,0.014320589,train
4921,0.14545454,2.3395011,0.019097432,train
4922,0.22619048,-0.019043382,0.01339967,train
4923,0.2857143,1.5928721,0.016024072,train
4924,0.3731959,-0.5312049,0.008586945,train
4925,0.53070176,1.0808879,0.009372689,train
4926,0.8,-0.21477963,0.056012806,train
4927,0.6666667,1.2126042,0.061469026,train
4928,0.7037037,-0.8025019,0.023500703,train
4929,0.6666667,0.6510162,0.023109088,train
4930,0.0,1.1065704,0.042617124,train
4931,0.0,2.539727,0.05563992,train
4932,0.8,0.1958334,0.039100338,train
4933,0.6,1.7991208,0.05239152,train
4934,0.56578946,-0.3448469,0.014841315,train
4935,0.6744186,1.2689415,0.020354899,train
4936,0.0,1.0008105,0.040103234,train
4937,1.0,2.4089298,0.049503174,train
4938,0.7692308,0.06644772,0.036083512,train
4939,0.8333333,1.6323403,0.048323404,train
4940,0.6354167,-0.45093417,0.014075972,train
4941,0.68421054,1.1332572,0.020158563,train
4942,1.0,0.59394205,0.0346773,train
4943,0.0,1.8915621,0.04466742,train
4944,0.375,-0.42783362,0.034867298,train
4945,0.5714286,0.9860138,0.039475698,train
4946,0.53763443,-0.94759876,0.014700383,train
4947,0.6136364,0.512862,0.016082084,train
4948,0.25,0.3305194,0.026981873,train
4949,0.0,1.5114257,0.032427426,train
4950,0.47619048,-0.7703525,0.033693705,train
4951,0.45,0.51051235,0.029925253,train
4952,0.40707964,-1.3194667,0.0152124325,train
4953,0.5113636,0.014973602,0.014379378,train
4954,0.0,0.25795567,0.028848525,train
4955,0.0,1.4284083,0.03629453,train
4956,0.18181819,-0.84439075,0.035573136,train
4957,0.45454547,0.40764534,0.031441394,train
4958,0.3488372,-1.4199076,0.016786097,train
4959,0.4888889,-0.09970746,0.0148361465,train
4960,0.11764706,0.2660712,0.017548123,train
4961,0.2173913,1.4423809,0.019124378,train
4962,0.34,-0.83976054,0.020105774,train
4963,0.3888889,0.44146034,0.016423857,train
4964,0.3381295,-1.374952,0.010261075,train
4965,0.41445783,-0.042853247,0.0091849435,train
4966,0.0,0.18277249,0.025678193,train
4967,0.16666667,1.2940954,0.031348914,train
4968,0.375,-0.96922547,0.033915713,train
4969,0.36,0.21371333,0.024178589,train
4970,0.2820513,-1.5640025,0.015185761,train
4971,0.35338345,-0.3104174,0.011655798,train
4972,0.0,0.31217462,0.019720633,train
4973,0.0,1.4334863,0.019690052,train
4974,0.14285715,-0.8378872,0.021936247,train
4975,0.4,0.3527517,0.017450452,train
4976,0.27492446,-1.4111524,0.011010993,train
4977,0.31671554,-0.16360237,0.0092337215,train
4978,0.8,0.6588223,0.031638704,train
4979,0.7692308,1.8030659,0.05142482,train
4980,0.65,-0.52829856,0.0248318,train
4981,0.4827586,0.6651947,0.023795826,train
4982,0.5119048,-1.1461943,0.0123193385,train
4983,0.5409836,0.095172815,0.011547193,train
4984,0.84210527,0.8033351,0.019019825,train
4985,0.7894737,1.9803398,0.03478456,train
4986,0.5072464,-0.37068325,0.015160488,train
4987,0.4691358,0.8595824,0.015587367,train
4988,0.49044585,-0.984701,0.009171813,train
4989,0.49342105,0.2939985,0.008355434,train
4990,0.8,0.7904481,0.03075153,train
4991,1.0,1.9729304,0.04717661,train
4992,0.5185185,-0.3676897,0.0218291,train
4993,0.5,0.86848366,0.022355776,train
4994,0.46478873,-1.0026737,0.011586975,train
4995,0.46478873,0.2742132,0.010519422,train
4996,0.9302326,0.90222186,0.018836334,train
4997,0.82608694,2.1114287,0.035675857,train
4998,0.63095236,-0.23024791,0.014439446,train
4999,0.3943662,1.056176,0.01678675,train
5000,0.5677083,-0.85810864,0.008560108,train
5001,0.44176707,0.45387596,0.008440237,train
5002,1.0,0.75255114,0.025219688,train
5003,0.7083333,1.9508965,0.039275076,train
5004,0.45454547,-0.39561343,0.0187173,train
5005,0.5090909,0.8781105,0.01916787,train
5006,0.5162455,-1.0747273,0.01151584,train
5007,0.412,0.22569011,0.010060513,train
5008,0.79310346,0.7950531,0.017691141,train
5009,0.77272725,2.0178552,0.030356007,train
5010,0.47945204,-0.3377247,0.014739087,train
5011,0.47619048,0.9658577,0.015388586,train
5012,0.48433736,-1.002002,0.0092704315,train
5013,0.38961038,0.33523783,0.008407721,train
5014,1.0,0.8216223,0.028207155,train
5015,1.0,2.0833657,0.04414957,train
5016,0.38709676,-0.25503558,0.020193318,train
5017,0.44117647,1.1169547,0.022815168,train
5018,0.5260417,-0.9280333,0.012235453,train
5019,0.46276596,0.4641268,0.011074492,train
5020,0.9117647,0.95945257,0.017487455,train
5021,0.8484849,2.2909443,0.028948994,train
5022,0.7628866,-0.057418324,0.012507336,train
5023,0.6372549,1.4082372,0.014700383,train
5024,0.5790554,-0.68097264,0.008350187,train
5025,0.5218216,0.8047353,0.00832522,train
5026,0.09090909,0.5661554,0.019743398,train
5027,0.2,1.9481866,0.02395186,train
5028,0.2888889,-0.42982766,0.018992731,train
5029,0.5,1.1070005,0.06281445,train
5030,0.2881356,-0.9066178,0.012073196,train
5031,0.38554215,0.6367566,0.01158603,train
5032,0.05,0.88260424,0.014320589,train
5033,0.1875,2.3395011,0.019097432,train
5034,0.22988506,-0.019043382,0.01339967,train
5035,0.41095892,1.5928721,0.016024072,train
5036,0.2986111,-0.5312049,0.008586945,train
5037,0.44148937,1.0808879,0.009372689,train
5038,1.0,0.8144982,0.06395803,train
5039,1.0,-0.8025019,0.023500703,train
5040,0.625,0.6510162,0.02310814,train
5041,0.0,1.1065704,0.042617124,train
5042,1.0,0.1958334,0.039100338,train
5043,0.7826087,-0.3448469,0.014842053,train
5044,0.78571427,1.2689415,0.020355435,train
5045,0.0,0.06644772,0.036083512,train
5046,1.0,1.6323403,0.048323404,train
5047,0.72727275,-0.45093417,0.014075972,train
5048,0.7368421,1.1332572,0.020158563,train
5049,0.0,0.59394205,0.034677617,train
5050,0.5,-0.42783362,0.034867298,train
5051,0.7241379,-0.94759876,0.014701128,train
5052,0.8,0.5128733,0.016081404,train
5053,0.0,-0.7703525,0.033693705,train
5054,1.0,0.5105183,0.029924888,train
5055,0.46875,-1.3194667,0.015211713,train
5056,0.5416667,0.014973602,0.014379378,train
5057,0.0,0.25795612,0.028848525,train
5058,1.0,-0.84439075,0.03557344,train
5059,0.55172414,-1.4199026,0.016785445,train
5060,0.39130434,-0.09970746,0.014836885,train
5061,0.0,0.26606858,0.017548123,train
5062,0.25,-0.83976054,0.020105774,train
5063,0.6666667,0.44146034,0.016423857,train
5064,0.4662162,-1.3749485,0.010261075,train
5065,0.40860215,-0.042853247,0.0091849435,train
5066,0.25,0.21371333,0.024179494,train
5067,0.3617021,-1.5640013,0.0151850395,train
5068,0.4883721,-0.3104159,0.011654857,train
5069,0.0,0.31217462,0.019719522,train
5070,0.0,1.4334863,0.019690052,train
5071,0.16666667,-0.8378872,0.021935748,train
5072,1.0,0.3527517,0.01745108,train
5073,0.288,-1.4111524,0.011012983,train
5074,0.3956044,-0.16360237,0.009232535,train
5075,1.0,0.6588223,0.031638704,train
5076,0.6,1.8030659,0.051425032,train
5077,0.4,-0.52829856,0.024831356,train
5078,1.0,0.6651947,0.023795826,train
5079,0.43333334,-1.1461943,0.012318449,train
5080,0.52272725,0.095172815,0.011546245,train
5081,0.6666667,0.8033351,0.019019825,train
5082,0.8,1.9803398,0.034784243,train
5083,0.25,-0.37068325,0.015160488,train
5084,0.2,0.8595824,0.015586664,train
5085,0.3478261,-0.984701,0.009170619,train
5086,0.3960396,0.2939985,0.008355434,train
5087,0.8,1.9729304,0.04717661,train
5088,0.6666667,-0.3676897,0.0218291,train
5089,0.22222222,-1.0026737,0.011586975,train
5090,0.41304347,0.2742132,0.010518379,train
5091,1.0,0.90222186,0.018836334,train
5092,1.0,2.1114287,0.035676163,train
5093,0.75,-0.23024791,0.014438687,train
5094,0.33333334,1.056176,0.016786097,train
5095,0.45637584,-0.85810864,0.008560108,train
5096,0.31666666,0.45387596,0.008441535,train
5097,0.6666667,0.752557,0.025219688,train
5098,1.0,1.9509019,0.039274797,train
5099,0.5,-0.3956098,0.01871613,train
5100,0.33333334,0.8781105,0.019167298,train
5101,0.23943663,-1.0747246,0.01151584,train
5102,0.26760563,0.22569285,0.010061602,train
5103,0.8333333,0.7950588,0.017690523,train
5104,0.875,2.0178552,0.030356368,train
5105,0.4,-0.3377247,0.014739087,train
5106,0.2,0.9658577,0.015388586,train
5107,0.20547946,-1.0019985,0.009271613,train
5108,0.28225806,0.33523783,0.008407721,train
5109,1.0,0.8216223,0.028206766,train
5110,0.0,2.0833657,0.04414957,train
5111,0.33333334,-0.25503558,0.020192776,train
5112,0.75,1.116962,0.022815168,train
5113,0.2962963,-0.9280333,0.012235453,train
5114,0.25,0.4641268,0.011075481,train
5115,0.8333333,0.95945257,0.017487455,train
5116,0.85714287,2.2909443,0.028949372,train
5117,0.41666666,-0.057418324,0.012507336,train
5118,0.35714287,1.4082372,0.014701128,train
5119,0.31746033,-0.68097264,0.008348876,train
5120,0.26573426,0.8047353,0.00832522,train
5121,0.0,0.5661554,0.019744508,train
5122,0.0,1.9481866,0.02395186,train
5123,1.0,-0.42982766,0.018992156,train
5124,0.5,1.1070005,0.06281445,train
5125,0.42105263,-0.9066178,0.012072289,train
5126,0.66071427,0.6367566,0.011586975,train
5127,0.0,0.88260424,0.014322118,train
5128,0.25,2.3395011,0.019096859,train
5129,0.14285715,-0.019043382,0.01339967,train
5130,0.5,1.5928721,0.016024072,train
5131,0.45303866,-0.5312049,0.008588221,train
5132,0.6642857,1.0808879,0.009372689,train
5133,1.0,0.8144982,0.063957855,train
5134,1.0,2.1147563,0.08034445,train
5135,1.0,-0.21477963,0.056012806,train
5136,1.0,1.2126042,0.06146885,train
5137,0.4814815,-0.8025019,0.02350117,train
5138,0.53571427,0.6510162,0.023109088,train
5139,0.0,2.539727,0.05563992,train
5140,1.0,0.1958334,0.039100338,train
5141,1.0,1.7991208,0.05239152,train
5142,0.78333336,-0.3448469,0.014841315,train
5143,0.7017544,1.2689415,0.020354899,train
5144,0.25,1.0008105,0.040103234,train
5145,0.2857143,2.4089298,0.049503174,train
5146,0.7777778,0.06644772,0.036083512,train
5147,0.8,1.6323403,0.048323404,train
5148,0.6666667,-0.45093417,0.014075972,train
5149,0.79569894,1.1332572,0.020158563,train
5150,0.33333334,0.59394205,0.0346773,train
5151,0.0,1.8915627,0.04466742,train
5152,0.5,-0.42783362,0.034867298,train
5153,0.4,0.98601824,0.03947542,train
5154,0.6551724,-0.94759876,0.014700383,train
5155,0.5753425,0.51288456,0.016082766,train
5156,0.11111111,0.3305194,0.026981873,train
5157,0.5,1.5114257,0.032427426,train
5158,0.44444445,-0.7703525,0.033693705,train
5159,0.4,0.51052386,0.029925253,train
5160,0.4047619,-1.3194667,0.0152124325,train
5161,0.56164384,0.014973602,0.014379378,train
5162,0.11111111,0.2579566,0.028848525,train
5163,0.375,1.4284083,0.03629453,train
5164,1.0,-0.84439075,0.035573136,train
5165,0.6,0.40764534,0.031441394,train
5166,0.41025642,-1.4198974,0.016785445,train
5167,0.51666665,-0.09970746,0.0148361465,train
5168,0.08695652,0.266066,0.017548123,train
5169,0.0,1.4423809,0.019124378,train
5170,0.23809524,-0.83976054,0.020105774,train
5171,0.32142857,0.44146034,0.016423857,train
5172,0.37597913,-1.374945,0.010261075,train
5173,0.46153846,-0.042853247,0.0091849435,train
5174,0.0,0.18277249,0.025678193,train
5175,0.0,1.2940954,0.031348914,train
5176,0.44444445,-0.96922547,0.033915713,train
5177,0.6,0.21371333,0.024178589,train
5178,0.33793104,-1.5640001,0.015185761,train
5179,0.36641222,-0.31041417,0.011654857,train
5180,0.0,0.31217462,0.019720633,train
5181,0.11764706,1.4334863,0.019690052,train
5182,0.3,-0.8378872,0.021936247,train
5183,0.35,0.3527517,0.017450452,train
5184,0.2611276,-1.4111524,0.011010993,train
5185,0.3322034,-0.16360237,0.0092337215,train
5186,0.8333333,0.6588223,0.031638704,train
5187,0.8333333,1.8030659,0.05142482,train
5188,0.6666667,-0.52829856,0.0248318,train
5189,0.7777778,0.6651947,0.023795826,train
5190,0.57954544,-1.1461943,0.0123193385,train
5191,0.5,0.095172815,0.011547193,train
5192,0.9,0.8033351,0.019019825,train
5193,0.71428573,1.9803398,0.03478456,train
5194,0.39130434,-0.37068325,0.015160488,train
5195,0.33333334,0.8595824,0.015587367,train
5196,0.47297296,-0.984701,0.009171813,train
5197,0.3980344,0.2939985,0.008355434,train
5198,0.8888889,0.7904481,0.03075153,train
5199,0.90909094,1.9729304,0.04717661,train
5200,0.54545456,-0.3676897,0.0218291,train
5201,0.3846154,0.86848366,0.022355776,train
5202,0.5506608,-1.0026737,0.011586975,train
5203,0.45652175,0.2742132,0.010519422,train
5204,0.9,0.90222186,0.018836334,train
5205,0.95238096,2.1114287,0.035675857,train
5206,0.5862069,-0.23024791,0.014439446,train
5207,0.34615386,1.056176,0.01678675,train
5208,0.5031185,-0.85810864,0.008560108,train
5209,0.41564792,0.45387596,0.008440237,train
5210,0.75,0.7525621,0.025219688,train
5211,0.9166667,1.9509069,0.039275076,train
5212,0.61538464,-0.3956059,0.0187173,train
5213,0.4347826,0.8781105,0.01916787,train
5214,0.42918456,-1.0747213,0.011514888,train
5215,0.37128714,0.22569488,0.010060513,train
5216,0.8214286,0.7950647,0.017691141,train
5217,0.8095238,2.0178552,0.030356007,train
5218,0.6,-0.3377247,0.014739087,train
5219,0.2777778,0.9658577,0.015388586,train
5220,0.43965518,-1.0019954,0.0092704315,train
5221,0.35858586,0.33523783,0.008407721,train
5222,1.0,0.8216223,0.028207155,train
5223,0.7777778,2.0833657,0.04414957,train
5224,0.7222222,-0.25503558,0.020193318,train
5225,0.5,1.1169695,0.022815168,train
5226,0.42767295,-0.9280333,0.012235453,train
5227,0.38311687,0.4641268,0.011074492,train
5228,0.94285715,0.95945257,0.017487455,train
5229,0.7241379,2.2909443,0.028948994,train
5230,0.68333334,-0.057418324,0.012507336,train
5231,0.5365854,1.4082372,0.014700383,train
5232,0.5148148,-0.68097264,0.008350187,train
5233,0.45762712,0.8047353,0.00832522,train
5234,0.07692308,0.5661554,0.019743398,train
5235,0.33333334,1.9481866,0.02395186,train
5236,0.3181818,-0.42982766,0.018992731,train
5237,0.4375,1.1070005,0.06281445,train
5238,0.3315508,-0.9066178,0.012073196,train
5239,0.5763889,0.6367566,0.01158603,train
5240,0.11111111,0.88260424,0.014320589,train
5241,0.3846154,2.3395011,0.019097432,train
5242,0.1590909,-0.019043382,0.01339967,train
5243,0.3448276,1.5928721,0.016024072,train
5244,0.34623656,-0.5312049,0.008586945,train
5245,0.50292397,1.0808879,0.009372689,train
5246,1.0,-0.21477963,0.056012806,train
5247,0.5,-0.8025019,0.023500703,train
5248,0.0,0.6510162,0.02310814,train
5249,1.0,1.7991208,0.05239152,train
5250,1.0,-0.3448469,0.014841315,train
5251,1.0,1.2689415,0.020354899,train
5252,0.0,0.06644772,0.036083512,train
5253,1.0,1.6323403,0.048323628,train
5254,0.8333333,-0.45093417,0.014075972,train
5255,0.8333333,1.1332572,0.020158563,train
5256,0.0,0.9860227,0.039475698,train
5257,0.42857143,-0.94759876,0.014701128,train
5258,0.90909094,0.5128949,0.016082766,train
5259,1.0,-0.7703525,0.033693377,train
5260,0.0,0.5105291,0.029925253,train
5261,0.4,-1.3194667,0.0152124325,train
5262,0.25,0.014973602,0.014378616,train
5263,0.0,-0.84439075,0.03557344,train
5264,1.0,0.40764534,0.031441744,train
5265,0.33333334,-1.4198927,0.016786097,train
5266,1.0,-0.09970746,0.014837624,train
5267,0.0,1.4423809,0.019123806,train
5268,0.0,-0.83976054,0.020105228,train
5269,1.0,0.44146034,0.016423857,train
5270,0.41935483,-1.3749418,0.010262142,train
5271,0.46875,-0.042853247,0.009186137,train
5272,0.0,-0.96922547,0.033915713,train
5273,0.0,0.21371333,0.024178589,train
5274,0.41666666,-1.5639992,0.0151850395,train
5275,0.33333334,-0.31041273,0.011655798,train
5276,0.0,0.31217462,0.019720633,train
5277,0.0,-0.8378872,0.021936746,train
5278,1.0,0.3527517,0.017450452,train
5279,0.56,-1.4111524,0.011011988,train
5280,0.3125,-0.16360237,0.0092337215,train
5281,1.0,-0.52829856,0.024831356,train
5282,0.33333334,0.6651947,0.023795826,train
5283,0.42857143,-1.1461943,0.012318449,train
5284,0.3809524,0.095172815,0.011546245,train
5285,0.0,-0.37068325,0.015160488,train
5286,0.0,0.8595824,0.015587367,train
5287,0.33333334,-0.984701,0.009171813,train
5288,0.53333336,0.2939985,0.008355434,train
5289,0.5,-0.3676897,0.021828597,train
5290,0.0,0.86848366,0.022356266,train
5291,0.1875,-1.0026737,0.011586975,train
5292,0.33333334,0.2742132,0.010518379,train
5293,0.44444445,-0.23024791,0.014438687,train
5294,0.25,1.056176,0.016786097,train
5295,0.3970588,-0.85810864,0.008560108,train
5296,0.36,0.45387596,0.008441535,train
5297,0.2,-0.3956028,0.018716715,train
5298,1.0,0.8781105,0.01916787,train
5299,0.30769232,-1.0747187,0.01151584,train
5300,0.3181818,0.22569734,0.010061602,train
5301,1.0,2.0178552,0.030356007,train
5302,0.5,-0.3377247,0.014739087,train
5303,0.6666667,0.9658577,0.015388586,train
5304,0.23913044,-1.0019927,0.0092704315,train
5305,0.21621622,0.33523783,0.008407721,train
5306,0.5,0.8216223,0.028207155,train
5307,0.0,1.1169765,0.022815648,train
5308,0.3478261,-0.9280333,0.012236349,train
5309,0.27272728,0.4641268,0.011074492,train
5310,0.33333334,-0.057418324,0.012507336,train
5311,0.33333334,1.4082372,0.014700383,train
5312,0.46153846,-0.68097264,0.008350187,train
5313,0.31578946,0.8047353,0.00832522,train
5314,0.0,1.9481866,0.02395186,train
5315,0.25,-0.42982766,0.018992156,train
5316,0.8,1.1070005,0.06281445,train
5317,0.42105263,-0.9066178,0.012072289,train
5318,0.61904764,0.6367566,0.011586975,train
5319,0.33333334,-0.019043382,0.01339967,train
5320,0.6666667,1.5928721,0.016023388,train
5321,0.45945945,-0.5312049,0.008586945,train
5322,0.64,1.0808879,0.009372689,train
5323,1.0,0.8190926,0.06431863,test
5324,0.33333334,-0.80702865,0.023633735,test
5325,0.3,0.6546884,0.023239441,test
5326,0.6666667,1.1128123,0.042857517,test
5327,0.33333334,2.554053,0.05595377,test
5328,1.0,0.19693804,0.039320894,test
5329,1.0,1.8092692,0.05268747,test
5330,0.6666667,-0.3467921,0.014925773,test
5331,0.875,1.2760993,0.020470256,test
5332,0.0,1.0064559,0.04032972,test
5333,1.0,2.422518,0.049782634,test
5334,1.0,0.06682254,0.03628705,test
5335,1.0,1.6415479,0.04859621,test
5336,0.9230769,-0.45347777,0.014155371,test
5337,0.93333334,1.1396495,0.020272272,test
5338,0.33333334,0.5972923,0.034873225,test
5339,0.33333334,-0.43024692,0.035063975,test
5340,0.0,0.9912425,0.039699208,test
5341,0.77272725,-0.9529439,0.014783304,test
5342,0.9166667,0.51525486,0.016174855,test
5343,0.06666667,0.33238378,0.027134072,test
5344,0.33333334,1.5199512,0.03261034,test
5345,0.5,-0.7746979,0.03388376,test
5346,1.0,0.5130989,0.030095158,test
5347,0.6363636,-1.3269095,0.015298242,test
5348,0.8333333,0.015058065,0.014460489,test
5349,0.0,0.25945756,0.029012017,test
5350,0.6666667,1.4364656,0.036499258,test
5351,0.0,-0.84915376,0.035773795,test
5352,1.0,0.40994477,0.031618748,test
5353,0.6363636,-1.4281073,0.01688144,test
5354,0.7916667,-0.10026989,0.014919833,test
5355,0.14285715,0.26770702,0.017648363,test
5356,0.2,1.450517,0.019232254,test
5357,0.42857143,-0.8444974,0.020219184,test
5358,0.75,0.4439505,0.016516501,test
5359,0.59615386,-1.3828716,0.010321102,test
5360,0.5555556,-0.04309497,0.009236754,test
5361,0.125,0.18380347,0.025823036,test
5362,0.0,1.3013952,0.031525746,test
5363,0.0,-0.97469264,0.034107026,test
5364,0.5,0.21491884,0.024314974,test
5365,0.47368422,-1.572878,0.015272146,test
5366,0.6111111,-0.31224427,0.011721545,test
5367,0.083333336,0.31393552,0.019831872,test
5368,0.1875,1.4415723,0.01980112,test
5369,0.4,-0.8426136,0.022059985,test
5370,0.75,0.35474148,0.017548885,test
5371,0.4888889,-1.4191123,0.011073103,test
5372,0.6212121,-0.16452521,0.009285807,test
5373,1.0,0.6625385,0.03181717,test
5374,0.75,1.8132366,0.051714897,test
5375,0.6666667,-0.53127855,0.02497187,test
5376,0.25,0.6689469,0.023930052,test
5377,0.3409091,-1.1526598,0.012388829,test
5378,0.23333333,0.09570967,0.011612328,test
5379,0.9230769,0.8078665,0.019127112,test
5380,0.84615386,1.9915104,0.03498077,test
5381,0.33333334,-0.37277418,0.015246005,test
5382,0.2,0.86443114,0.015675291,test
5383,0.13978495,-0.9902555,0.009223549,test
5384,0.13978495,0.2956569,0.0084025655,test
5385,0.8888889,0.79490685,0.030924993,test
5386,0.85714287,1.9840592,0.047442723,test
5387,0.2,-0.36976376,0.021952234,test
5388,0.6666667,0.87338257,0.02248188,test
5389,0.19642857,-1.0083296,0.011652335,test
5390,0.14705883,0.27575997,0.010578759,test
5391,0.95,0.9073111,0.018942585,test
5392,0.9259259,2.1233387,0.035877094,test
5393,0.5,-0.23154669,0.014520896,test
5394,0.0,1.0621337,0.01688144,test
5395,0.21929824,-0.862949,0.008608394,test
5396,0.27058825,0.45643616,0.008487846,test
5397,0.88,0.7565278,0.025362385,test
5398,0.75,1.9616456,0.03949718,test
5399,0.25,-0.39805216,0.018824058,test
5400,0.42857143,0.88306373,0.019275991,test
5401,0.1969697,-1.0809278,0.011581754,test
5402,0.14545454,0.22685559,0.010119452,test
5403,0.75,0.7992589,0.017791556,test
5404,0.9,2.0292375,0.030527238,test
5405,0.22222222,-0.3396297,0.014822227,test
5406,0.45454547,0.97130585,0.015475389,test
5407,0.19791667,-1.0077984,0.0093262885,test
5408,0.23255815,0.33712882,0.008455147,test
5409,0.88235295,0.8262569,0.028366264,test
5410,0.9,2.0951173,0.044398606,test
5411,0.5,-0.25647417,0.020307222,test
